TIMESERIESID,STATION,SOURCE_TIMESERIES,PARAMETER,TIMESTAMP,VALUE,CODE,REVISION_DATE,QUALITY_CODE
H6059,NP-CHP, ,STG29,10/8/2017,2.483, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,10/9/2017,2.473, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,10/10/2017,2.433, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,10/11/2017,2.414, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,10/12/2017,2.387, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,10/13/2017,2.377, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,10/14/2017,2.357, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,10/15/2017,2.347, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,10/16/2017,2.336, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,10/17/2017,2.31, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,10/18/2017,2.285, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,10/19/2017,2.286, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,10/20/2017,2.311, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,10/21/2017,2.271, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,10/22/2017,2.242, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,10/23/2017,2.232, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,10/24/2017,2.224, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,10/25/2017,2.319, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,10/26/2017,2.301, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,10/27/2017,2.264, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,10/28/2017,2.237, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,10/29/2017,2.265, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,10/30/2017,2.242, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,10/31/2017,2.219, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/1/2017,2.203, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/2/2017,2.187, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/3/2017,2.172, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/4/2017,2.158, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/5/2017,2.123, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/6/2017,2.1, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/7/2017,2.081, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/8/2017,2.063, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/9/2017,2.044, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/10/2017,2.027, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/11/2017,2.007, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/12/2017,1.991, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/13/2017,1.991, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/14/2017,1.981, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/15/2017,1.969, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/16/2017,1.965, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/17/2017,1.948, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/18/2017,1.935, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/19/2017,1.927, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/20/2017,1.912, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/21/2017,1.9, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/22/2017,1.892, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/23/2017,1.881, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/24/2017,1.875, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/25/2017,1.872, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/26/2017,1.861, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/27/2017,1.848, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/28/2017,1.849, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/29/2017,1.848, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,11/30/2017,1.838, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/1/2017,1.826, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/2/2017,1.814, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/3/2017,1.802, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/4/2017,1.787, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/5/2017,1.774, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/6/2017,1.77, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/7/2017,1.761, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/8/2017,1.754, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/9/2017,1.767, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/10/2017,1.781, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/11/2017,1.773, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/12/2017,1.766, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/13/2017,1.756, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/14/2017,1.749, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/15/2017,1.743, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/16/2017,1.738, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/17/2017,1.732, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/18/2017,1.724, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/19/2017,1.715, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/20/2017,1.712, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/21/2017,1.702, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/22/2017,1.693, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/23/2017,1.688, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/24/2017,1.682, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/25/2017,1.676, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/26/2017,1.666, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/27/2017,1.653, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/28/2017,1.646, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/29/2017,1.638, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/30/2017,1.633, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,12/31/2017,1.624, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,1/1/2018,1.608, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,1/2/2018,1.604, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,1/3/2018,1.634, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,1/4/2018,1.625, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,1/5/2018,1.609, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,1/6/2018,1.597, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,1/7/2018,1.585, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,1/8/2018,1.573, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,1/9/2018,1.57, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,1/10/2018,1.566, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,1/11/2018,1.557, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,1/12/2018,1.552, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,1/13/2018,1.551, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,1/14/2018,1.55, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,1/15/2018,1.537, ,2/26/2018 9:15,A
H6059,NP-CHP, ,STG29,1/16/2018,1.528, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,1/17/2018,1.516, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,1/18/2018,1.511, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,1/19/2018,1.497, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,1/20/2018,1.49, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,1/21/2018,1.482, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,1/22/2018,1.475, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,1/23/2018,1.472, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,1/24/2018,1.47, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,1/25/2018,1.469, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,1/26/2018,1.456, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,1/27/2018,1.441, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,1/28/2018,1.427, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,1/29/2018,1.428, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,1/30/2018,1.434, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,1/31/2018,1.419, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,2/1/2018,1.404, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,2/2/2018,1.395, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,2/3/2018,1.392, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,2/4/2018,1.379, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,2/5/2018,1.384, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,2/6/2018,1.406, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,2/7/2018,1.396, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,2/8/2018,1.393, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,2/9/2018,1.384, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,2/10/2018,1.375, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,2/11/2018,1.363, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,2/12/2018,1.353, ,4/24/2018 15:22,A
H6059,NP-CHP, ,STG29,2/13/2018,1.349, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,2/14/2018,1.34, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,2/15/2018,1.331, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,2/16/2018,1.323, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,2/17/2018,1.318, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,2/18/2018,1.306, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,2/19/2018,1.291, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,2/20/2018,1.295, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,2/21/2018,1.286, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,2/22/2018,1.283, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,2/23/2018,1.28, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,2/24/2018,1.274, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,2/25/2018,1.276, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,2/26/2018,1.275, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,2/27/2018,1.273, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,2/28/2018,1.266, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/1/2018,1.257, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/2/2018,1.253, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/3/2018,1.244, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/4/2018,1.233, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/5/2018,1.224, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/6/2018,1.213, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/7/2018,1.202, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/8/2018,1.194, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/9/2018,1.189, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/10/2018,1.175, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/11/2018,1.163, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/12/2018,1.175, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/13/2018,1.196, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/14/2018,1.189, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/15/2018,1.179, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/16/2018,1.166, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/17/2018,1.158, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/18/2018,1.151, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/19/2018,1.14, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/20/2018,1.128, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/21/2018,1.117, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/22/2018,1.109, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/23/2018,1.09, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/24/2018,1.072, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/25/2018,1.057, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/26/2018,1.047, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/27/2018,1.028, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/28/2018,1.009, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/29/2018,0.989, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/30/2018,0.978, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,3/31/2018,0.974, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,4/1/2018,0.967, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,4/2/2018,0.957, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,4/3/2018,0.944, ,5/23/2018 8:17,A
H6059,NP-CHP, ,STG29,4/4/2018,0.928, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/5/2018,0.924, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/6/2018,0.934, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/7/2018,0.926, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/8/2018,0.918, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/9/2018,0.91, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/10/2018,0.897, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/11/2018,0.887, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/12/2018,0.87, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/13/2018,0.849, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/14/2018,0.83, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/15/2018,0.816, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/16/2018,0.865, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/17/2018,0.858, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/18/2018,0.847, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/19/2018,0.829, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/20/2018,0.816, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/21/2018,0.803, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/22/2018,0.784, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/23/2018,0.788, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/24/2018,0.779, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/25/2018,0.765, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/26/2018,0.753, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/27/2018,0.75, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/28/2018,0.775, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/29/2018,0.771, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,4/30/2018,0.757, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/1/2018,0.743, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/2/2018,0.746, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/3/2018,0.755, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/4/2018,0.745, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/5/2018,0.733, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/6/2018,0.724, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/7/2018,0.709, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/8/2018,0.692, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/9/2018,0.674, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/10/2018,0.653, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/11/2018,0.632, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/12/2018,0.616, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/13/2018,0.615, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/14/2018,0.624, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/15/2018,0.712, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/16/2018,0.713, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/17/2018,0.714, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/18/2018,0.725, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/19/2018,0.729, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/20/2018,0.769, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/21/2018,0.948, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/22/2018,1.054, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/23/2018,1.075, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/24/2018,1.091, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/25/2018,1.149, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/26/2018,1.306, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/27/2018,1.433, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/28/2018,1.48, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/29/2018,1.539, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/30/2018,1.57, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,5/31/2018,1.587, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,6/1/2018,1.609, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,6/2/2018,1.616, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,6/3/2018,1.615, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,6/4/2018,1.613, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,6/5/2018,1.601, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,6/6/2018,1.582, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,6/7/2018,1.58, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,6/8/2018,1.568, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,6/9/2018,1.595, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,6/10/2018,1.621, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,6/11/2018,1.597, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,6/12/2018,1.643, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,6/13/2018,1.696, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,6/14/2018,1.666, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,6/15/2018,1.655, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,6/16/2018,1.652, ,8/21/2018 7:15,A
H6059,NP-CHP, ,STG29,6/17/2018,1.644, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,6/18/2018,1.641, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,6/19/2018,1.647, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,6/20/2018,1.636, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,6/21/2018,1.63, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,6/22/2018,1.654, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,6/23/2018,1.667, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,6/24/2018,1.691, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,6/25/2018,1.708, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,6/26/2018,1.692, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,6/27/2018,1.705, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,6/28/2018,1.727, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,6/29/2018,1.81, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,6/30/2018,1.889, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,7/1/2018,1.897, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,7/2/2018,1.901, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,7/3/2018,1.916, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,7/4/2018,1.938, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,7/5/2018,1.928, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,7/6/2018,1.915, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,7/7/2018,1.899, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,7/8/2018,1.874, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,7/9/2018,1.866, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,7/10/2018,1.885, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,7/11/2018,1.886, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,7/12/2018,1.898, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,7/13/2018,1.915, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,7/14/2018,1.939, ,9/11/2018 7:15,A
H6059,NP-CHP, ,STG29,7/15/2018,1.934, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,7/16/2018,1.919, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,7/17/2018,1.899, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,7/18/2018,1.874, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,7/19/2018,1.856, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,7/20/2018,1.84, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,7/21/2018,1.815, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,7/22/2018,1.795, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,7/23/2018,1.821, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,7/24/2018,1.96, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,7/25/2018,1.955, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,7/26/2018,1.939, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,7/27/2018,1.932, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,7/28/2018,1.959, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,7/29/2018,1.976, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,7/30/2018,2.002, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,7/31/2018,1.984, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/1/2018,1.972, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/2/2018,1.96, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/3/2018,1.934, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/4/2018,1.919, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/5/2018,1.901, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/6/2018,1.873, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/7/2018,1.844, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/8/2018,1.826, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/9/2018,1.806, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/10/2018,1.794, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/11/2018,1.792, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/12/2018,1.776, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/13/2018,1.763, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/14/2018,1.752, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/15/2018,1.737, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/16/2018,1.716, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/17/2018,1.697, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/18/2018,1.677, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/19/2018,1.677, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/20/2018,1.686, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/21/2018,1.665, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/22/2018,1.644, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/23/2018,1.631, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/24/2018,1.629, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/25/2018,1.704, ,10/30/2018 7:15,A
H6059,NP-CHP, ,STG29,8/26/2018,1.771, ,10/30/2018 7:15,A
