#Merged Datasets Daily/Validated from 2011-01-01 to 2024-11-30
#Date,BK/chlorophyll2,BK/cond2,BK/depth,BK/dissolved_oxygen,BK/pH,BK/FDOM,BK/rain,BK/salinity2,BK/surface_temperature,BK/turbidity2,BK/stage
2017-10-08,43.037,43.748,0.766,null,null,null,0.000,28.229,30.382,null,null
2017-10-09,42.033,43.493,0.688,null,null,null,0.020,28.047,30.189,null,null
2017-10-10,46.785,41.813,0.585,null,null,null,0.000,26.849,28.684,null,null
2017-10-11,49.222,41.149,0.500,null,null,null,0.140,26.377,27.811,null,null
2017-10-12,52.141,39.547,0.452,null,null,null,0.030,25.244,26.863,null,null
2017-10-13,52.244,39.214,0.528,null,null,null,0.280,25.010,27.603,null,0.107
2017-10-14,56.324,39.679,0.565,null,null,null,0.000,25.338,28.354,null,0.111
2017-10-15,58.373,40.363,0.591,null,null,null,0.000,25.820,28.860,null,0.230
2017-10-16,72.473,42.036,0.619,5.008,8.119,null,0.420,27.009,29.553,27.438,0.455
2017-10-17,73.213,44.236,0.625,3.488,8.023,null,0.000,28.581,29.604,26.480,0.529
2017-10-18,74.519,44.472,0.584,2.898,7.952,null,0.360,28.749,27.947,36.060,0.392
2017-10-19,75.855,44.323,0.565,3.137,7.852,null,0.470,28.642,28.047,52.663,0.357
2017-10-20,null,41.844,0.486,1.379,7.763,null,0.030,26.872,28.500,null,0.093
2017-10-21,null,39.711,0.479,null,null,null,0.030,25.360,27.899,null,0.058
2017-10-22,null,38.787,0.563,null,null,null,0.000,24.709,27.899,null,0.556
2017-10-23,null,36.678,0.561,null,null,null,0.000,23.232,28.270,null,0.598
2017-10-24,null,36.985,0.574,null,null,null,0.150,23.447,28.053,null,0.763
2017-10-25,null,38.190,0.488,null,null,null,0.810,24.290,25.991,null,0.506
2017-10-26,null,null,0.359,null,null,null,0.000,null,22.341,null,-0.101
2017-10-27,null,null,0.354,null,null,null,0.000,null,23.000,null,-0.366
2017-10-28,null,null,0.377,null,null,null,0.310,null,23.921,null,-0.213
2017-10-29,null,null,0.450,0.730,null,null,0.200,null,23.590,null,-0.009
2017-10-30,null,null,0.376,5.342,null,null,0.000,null,20.173,null,-0.508
2017-10-31,null,null,0.358,5.645,null,null,0.000,null,20.126,null,-0.655
2017-11-01,25.943,48.493,0.344,5.244,8.009,null,0.000,31.652,22.569,null,-0.498
2017-11-02,28.834,47.273,0.411,5.695,8.021,null,0.000,30.767,23.734,null,-0.291
2017-11-03,31.246,44.761,0.392,5.758,8.014,null,0.000,28.956,24.462,null,-0.442
2017-11-04,36.989,43.214,0.402,5.850,7.990,null,0.000,27.848,24.874,null,null
2017-11-05,29.910,42.012,0.457,5.430,7.928,null,0.030,26.990,25.473,null,null
2017-11-06,23.590,41.457,0.481,4.519,7.868,null,0.000,26.596,26.260,null,null
2017-11-07,26.298,41.524,0.443,3.966,7.830,null,0.000,26.643,26.804,null,null
2017-11-08,23.227,41.297,0.421,4.124,7.816,null,0.000,26.482,26.538,null,-0.209
2017-11-09,20.262,40.995,0.383,4.224,7.806,null,0.000,26.268,26.478,null,-0.216
2017-11-10,26.302,41.249,0.377,3.555,7.736,null,0.000,26.448,26.375,null,-0.253
2017-11-11,25.188,41.728,0.309,3.792,7.701,null,0.000,26.789,25.510,null,-0.535
2017-11-12,26.354,41.449,0.351,3.422,7.685,null,0.110,26.590,25.121,null,-0.395
2017-11-13,25.925,41.093,0.369,4.220,7.690,null,0.040,26.337,25.518,null,-0.297
2017-11-14,33.704,42.459,0.326,4.478,7.724,null,0.000,27.308,25.633,null,-0.360
2017-11-15,29.535,40.744,0.338,4.918,7.817,null,0.170,26.091,24.219,null,-0.287
2017-11-16,22.441,39.412,0.400,4.904,7.805,null,0.000,25.149,23.979,null,-0.141
2017-11-17,19.884,39.340,0.428,4.854,7.791,null,0.000,25.099,23.556,null,-0.098
2017-11-18,17.925,40.312,0.482,5.141,7.845,null,0.000,25.785,23.476,null,0.115
2017-11-19,18.326,40.223,0.512,5.350,7.875,null,0.000,25.721,24.188,null,0.232
2017-11-20,16.993,39.424,0.473,4.422,7.751,null,0.000,25.158,23.642,null,0.038
2017-11-21,12.667,39.259,0.440,4.390,7.714,null,0.000,25.041,24.375,null,-0.004
2017-11-22,12.092,39.364,0.489,4.471,7.769,null,0.000,25.116,25.924,null,0.169
2017-11-23,11.147,39.320,0.459,4.196,7.762,null,0.040,25.084,26.226,null,0.129
2017-11-24,14.006,39.865,0.442,4.671,7.800,null,0.020,25.469,25.553,null,0.052
2017-11-25,12.000,40.960,0.397,5.070,7.869,null,0.000,26.244,24.012,null,-0.211
2017-11-26,8.039,41.825,0.342,4.140,7.772,null,0.000,26.857,23.589,null,-0.407
2017-11-27,6.120,42.304,0.290,3.931,7.720,null,0.000,27.198,22.594,null,-0.574
2017-11-28,6.018,42.175,0.338,3.983,7.669,null,0.100,27.106,23.649,null,-0.468
2017-11-29,6.133,42.373,0.378,3.732,7.668,null,0.000,27.247,24.875,23.110,-0.328
2017-11-30,15.336,41.691,0.385,4.196,7.734,null,0.000,26.762,24.926,27.657,-0.260
2017-12-01,null,39.066,0.417,5.030,7.889,null,0.000,24.906,24.111,29.992,-0.180
2017-12-02,null,38.372,0.464,5.072,7.941,null,0.000,24.418,24.001,30.577,-0.070
2017-12-03,21.927,38.914,0.487,5.157,7.991,null,0.000,24.799,23.875,56.363,0.013
2017-12-04,22.317,39.636,0.493,4.927,8.038,null,0.000,25.307,23.866,18.718,-0.002
2017-12-05,15.665,40.316,0.511,4.491,8.021,null,0.000,25.787,24.438,24.107,0.031
2017-12-06,13.302,41.069,0.489,4.088,7.980,null,0.000,26.320,25.442,52.578,0.024
2017-12-07,11.876,42.040,0.414,4.143,7.919,null,0.000,27.010,26.228,39.745,-0.050
2017-12-08,null,42.600,0.425,4.193,7.837,null,0.000,27.409,26.662,17.111,0.147
2017-12-09,null,42.640,0.457,4.739,7.807,null,0.540,27.437,24.331,107.682,0.188
2017-12-10,null,42.271,0.213,7.275,7.954,null,0.000,27.175,16.619,95.224,-0.926
2017-12-11,null,42.608,0.203,8.311,8.040,null,0.000,27.414,14.399,28.938,-0.931
2017-12-12,null,42.950,0.328,7.981,8.107,null,0.000,27.658,16.130,10.780,-0.348
2017-12-13,null,43.605,0.324,8.301,8.149,null,0.000,28.126,17.624,17.571,-0.370
2017-12-14,null,43.641,0.373,8.055,8.109,null,0.000,28.152,17.503,10.288,-0.214
2017-12-15,5.125,43.838,0.388,7.237,8.047,null,0.000,28.293,18.877,8.550,-0.193
2017-12-16,5.269,43.872,0.342,6.345,7.999,null,0.000,28.317,20.538,11.800,-0.425
2017-12-17,6.823,43.814,0.316,5.851,7.984,null,0.000,28.276,22.026,11.387,-0.533
2017-12-18,5.771,43.769,0.324,4.798,7.931,null,0.000,28.243,23.830,12.187,-0.526
2017-12-19,4.567,43.697,0.309,4.874,7.930,null,0.000,28.192,24.070,13.573,-0.563
2017-12-20,4.513,43.661,0.284,4.755,7.902,null,0.000,28.166,24.157,14.162,-0.551
2017-12-21,4.436,43.687,0.303,4.790,7.921,null,0.000,28.185,25.079,15.188,-0.470
2017-12-22,4.423,43.696,0.333,4.838,7.928,null,0.000,28.192,24.972,16.419,-0.432
2017-12-23,4.218,43.889,0.332,4.930,7.935,null,0.000,28.329,24.665,17.855,-0.452
2017-12-24,3.424,43.922,0.292,4.737,7.905,null,0.000,28.353,24.015,16.106,-0.568
2017-12-25,3.176,43.908,0.261,4.681,7.915,null,0.000,28.343,24.190,15.156,-0.692
2017-12-26,4.067,44.128,0.248,4.910,7.930,null,0.000,28.500,24.155,18.719,-0.778
2017-12-27,3.968,44.284,0.251,4.444,7.899,null,0.000,28.613,24.437,20.169,-0.748
2017-12-28,4.679,44.270,0.239,5.188,7.928,null,0.000,28.602,24.650,22.354,-0.765
2017-12-29,6.658,44.320,0.215,5.628,7.991,null,0.000,28.638,23.652,23.599,-0.817
2017-12-30,11.345,44.077,0.208,6.338,8.062,null,0.000,28.464,21.402,31.638,-0.830
2017-12-31,8.433,43.536,0.270,7.011,8.061,null,0.000,28.077,20.689,19.864,-0.632
2018-01-01,7.919,43.744,0.294,6.550,8.071,null,0.000,28.226,21.696,29.083,-0.504
2018-01-02,11.816,43.940,0.233,7.136,8.052,null,0.240,28.366,18.818,45.914,-0.668
2018-01-03,10.360,43.674,0.217,7.062,8.045,null,0.130,28.176,18.217,208.703,-0.597
2018-01-04,12.503,44.966,0.273,8.116,8.115,null,0.000,29.102,15.129,91.896,-0.601
2018-01-05,6.870,45.023,0.310,8.627,8.200,null,0.000,29.143,13.848,29.622,-0.636
2018-01-06,4.351,45.252,0.226,8.985,8.328,null,0.000,29.307,13.614,24.258,-0.940
2018-01-07,4.760,45.530,0.170,8.767,8.443,null,0.000,29.507,14.622,18.640,-1.082
2018-01-08,6.285,45.478,0.244,8.153,8.371,null,0.000,29.470,17.792,16.459,-0.662
2018-01-09,4.152,44.981,0.274,7.313,8.238,null,0.050,29.113,20.473,15.133,-0.468
2018-01-10,2.901,44.568,0.249,6.625,8.091,null,0.040,28.816,20.746,15.577,-0.525
2018-01-11,3.380,44.396,0.267,6.263,7.985,null,0.000,28.693,22.625,19.023,-0.505
2018-01-12,5.368,44.391,0.286,5.567,7.887,null,0.030,28.689,24.139,36.357,-0.443
2018-01-13,7.688,43.798,0.258,6.086,7.883,null,0.010,28.265,22.561,70.694,-0.702
2018-01-14,9.356,43.997,0.161,7.904,8.000,null,0.000,28.407,16.690,75.022,-1.150
2018-01-15,4.933,44.744,0.098,8.072,7.992,null,0.000,28.943,17.152,33.699,-1.406
2018-01-16,6.248,44.836,0.133,7.615,8.015,null,0.000,29.009,18.581,27.458,-1.241
2018-01-17,7.782,44.323,0.197,7.720,8.037,null,0.000,28.641,18.529,37.341,-0.998
2018-01-18,9.474,44.219,0.199,8.542,8.039,null,0.000,28.566,14.310,73.498,-1.054
2018-01-19,5.820,44.922,0.166,8.771,8.097,null,0.000,29.070,14.853,25.764,-1.129
2018-01-20,4.844,45.180,0.242,7.899,8.083,null,0.000,29.256,17.391,19.928,-0.838
2018-01-21,4.250,45.425,0.285,7.003,8.030,null,0.000,29.432,19.676,22.058,-0.621
2018-01-22,4.142,45.594,0.291,6.158,7.987,null,0.000,29.554,21.797,24.582,-0.540
2018-01-23,4.057,45.833,0.294,5.224,7.916,null,0.000,29.726,23.964,23.930,-0.509
2018-01-24,4.138,45.334,0.276,4.982,7.841,null,1.780,29.369,25.014,26.248,-0.640
2018-01-25,7.062,44.102,0.179,5.705,7.814,null,0.000,28.483,21.932,57.188,-1.082
2018-01-26,7.281,45.219,0.117,6.774,7.861,null,0.000,29.284,20.063,88.690,-1.360
2018-01-27,2.268,45.751,0.084,7.018,7.868,null,0.000,29.667,21.263,80.986,-1.436
2018-01-28,10.470,46.385,0.224,6.150,7.977,null,0.000,30.124,22.272,55.184,-0.789
2018-01-29,7.236,45.945,0.322,5.532,7.942,null,0.030,29.806,23.536,74.263,-0.371
2018-01-30,8.151,45.668,0.241,6.918,7.882,null,0.000,29.607,19.676,116.787,-0.772
2018-01-31,4.436,46.443,0.121,7.964,7.973,null,0.000,30.166,16.854,59.291,-1.233
2018-02-01,3.477,46.217,0.263,7.257,7.947,null,0.000,30.003,19.544,35.675,-0.735
2018-02-02,4.024,46.066,0.347,6.417,7.878,null,0.000,29.894,21.741,30.566,-0.454
2018-02-03,4.512,46.274,0.268,6.088,7.837,null,0.000,30.044,21.956,46.576,-0.712
2018-02-04,4.139,46.562,0.314,6.468,7.898,null,0.000,30.252,22.929,44.010,-0.478
2018-02-05,3.911,46.754,0.307,5.218,7.818,null,0.650,30.390,25.205,32.532,-0.535
2018-02-06,4.092,46.055,0.266,5.343,7.833,null,0.000,29.886,24.292,42.551,-0.793
2018-02-07,3.592,46.850,0.238,6.268,7.889,null,0.000,30.460,24.616,38.497,-0.829
2018-02-08,3.053,47.100,0.209,5.383,7.912,null,0.000,30.641,25.567,23.644,-0.907
2018-02-09,7.211,47.578,0.174,5.639,8.054,null,0.000,30.987,25.220,41.733,-1.004
2018-02-10,10.749,48.229,0.212,6.402,8.111,null,0.000,31.460,24.984,38.521,-0.836
2018-02-11,12.386,47.599,0.256,5.875,8.113,null,0.000,31.002,25.136,38.272,-0.680
2018-02-12,11.259,47.419,0.290,6.133,8.131,null,0.000,30.872,25.618,35.067,-0.687
2018-02-13,9.199,47.565,0.226,6.010,8.143,null,0.000,30.977,25.811,36.584,-0.999
2018-02-14,9.310,47.670,0.228,6.425,8.151,null,0.000,31.054,25.257,39.526,-0.984
2018-02-15,11.070,48.100,0.219,6.913,8.173,null,0.000,31.366,24.536,37.380,-0.948
2018-02-16,9.511,48.471,0.272,6.812,8.023,null,0.000,31.636,24.898,31.350,-0.701
2018-02-17,6.584,48.322,0.270,5.970,7.889,null,0.000,31.527,25.642,26.048,-0.700
2018-02-18,7.479,48.499,0.276,5.232,7.867,null,0.010,31.656,25.063,38.915,-0.689
2018-02-19,11.827,49.020,0.236,6.008,8.085,null,0.010,32.034,24.082,50.514,-0.838
2018-02-20,13.296,49.003,0.265,6.038,8.145,null,0.100,32.022,25.099,54.116,-0.792
2018-02-21,11.680,48.219,0.258,5.817,8.205,null,0.000,31.453,24.947,57.291,-0.865
2018-02-22,8.300,46.917,0.202,5.878,8.147,null,0.140,30.509,24.837,52.345,-1.046
2018-02-23,7.552,46.204,0.188,5.495,8.159,null,0.130,29.994,25.010,46.230,-1.056
2018-02-24,6.753,45.880,0.172,6.052,8.180,null,0.000,29.760,25.162,38.646,-0.997
2018-02-25,5.765,46.258,0.278,5.532,8.124,null,0.000,30.032,25.793,28.372,-0.624
2018-02-26,7.142,47.085,0.293,5.885,8.145,null,0.000,30.630,26.434,25.249,-0.586
2018-02-27,10.233,49.343,0.284,7.017,8.045,null,0.000,32.271,27.599,30.992,-0.615
2018-02-28,10.450,49.992,0.293,6.372,7.997,null,0.000,32.744,26.509,31.433,-0.511
2018-03-01,8.774,49.811,0.345,6.208,8.011,null,0.000,32.611,25.983,27.603,-0.288
2018-03-02,7.295,49.463,0.351,5.064,7.860,null,0.000,32.358,26.229,72.109,-0.271
2018-03-03,8.518,49.626,0.296,5.731,7.865,null,0.000,32.476,23.548,61.089,-0.463
2018-03-04,7.201,50.326,0.233,7.139,7.961,null,0.000,32.988,20.391,48.026,-0.660
2018-03-05,6.496,50.594,0.265,7.636,8.009,null,0.000,33.184,20.683,45.996,-0.543
2018-03-06,3.810,50.521,0.393,6.544,7.989,null,0.000,33.131,22.725,20.326,-0.104
2018-03-07,3.230,50.824,0.440,5.626,7.978,null,0.130,33.352,23.787,43.827,0.083
2018-03-08,null,51.315,0.362,6.079,7.942,null,0.000,33.712,21.506,87.534,-0.242
2018-03-09,3.296,51.938,0.285,7.772,8.026,null,0.000,34.170,18.909,49.840,-0.571
2018-03-10,3.695,52.056,0.337,6.919,8.060,null,0.000,34.257,20.472,22.578,-0.291
2018-03-11,3.028,52.238,0.342,5.901,7.994,null,0.000,34.391,23.957,18.860,-0.149
2018-03-12,4.412,52.142,0.376,5.588,7.905,null,0.230,34.320,23.471,99.263,-0.018
2018-03-13,null,51.909,0.256,7.754,7.973,null,0.000,34.149,19.690,104.498,-0.574
2018-03-14,null,51.830,0.281,7.466,8.008,null,0.000,34.090,18.651,54.676,-0.529
2018-03-15,4.251,51.679,0.276,8.200,8.045,null,0.000,33.980,18.607,35.789,-0.606
2018-03-16,4.939,51.680,0.321,8.027,8.082,null,0.000,33.980,20.816,19.707,-0.410
2018-03-17,4.641,51.780,0.340,7.168,8.047,null,0.000,34.054,23.413,17.264,-0.304
2018-03-18,5.653,51.772,0.346,6.356,7.996,null,0.000,34.048,25.185,21.078,-0.188
2018-03-19,5.940,51.204,0.364,5.752,7.913,null,0.000,33.631,25.719,18.986,-0.034
2018-03-20,5.639,50.882,0.396,5.427,7.912,null,0.000,33.395,26.704,49.628,0.088
2018-03-21,null,50.246,0.355,5.931,7.918,null,0.000,32.929,24.471,165.540,-0.184
2018-03-22,5.999,50.408,0.253,7.649,7.999,null,0.000,33.048,20.390,52.839,-0.736
2018-03-23,4.670,51.369,0.197,8.196,8.095,null,0.000,33.752,20.134,35.820,-0.958
2018-03-24,3.837,51.514,0.227,7.509,8.093,null,0.000,33.858,21.453,24.109,-0.804
2018-03-25,2.696,52.025,0.290,6.033,8.105,null,0.000,34.234,24.110,17.286,-0.520
2018-03-26,3.682,52.175,0.313,5.981,7.968,null,0.000,34.345,25.270,28.036,-0.454
2018-03-27,4.715,52.913,0.264,4.452,7.907,null,0.040,34.888,23.591,145.587,-0.626
2018-03-28,6.148,53.937,0.236,5.162,7.943,null,0.000,35.645,22.402,49.464,-0.633
2018-03-29,5.288,54.444,0.356,5.518,8.146,null,0.000,36.020,23.251,39.691,-0.199
2018-03-30,5.486,54.007,0.434,5.438,8.058,null,0.000,35.697,24.874,32.299,0.049
2018-03-31,5.683,54.148,0.408,4.592,7.852,null,0.000,35.801,26.370,26.982,-0.025
2018-04-01,5.625,54.107,0.381,4.670,7.818,null,0.000,35.771,26.269,27.541,-0.081
2018-04-02,5.393,54.403,0.360,5.063,7.866,null,0.000,35.990,26.612,26.548,-0.119
2018-04-03,5.354,54.601,0.351,5.458,8.011,null,0.000,36.137,26.619,27.586,-0.147
2018-04-04,5.588,55.199,0.351,4.846,7.916,null,0.000,36.581,27.237,29.978,-0.132
2018-04-05,5.539,55.077,0.287,4.923,7.768,null,0.000,36.490,27.401,29.546,-0.355
2018-04-06,5.477,55.826,0.235,5.706,7.835,null,0.000,37.047,27.628,29.911,-0.513
2018-04-07,5.472,56.442,0.295,4.294,7.838,null,0.000,37.506,27.298,27.480,-0.216
2018-04-08,5.120,55.621,0.274,4.317,7.750,null,0.000,36.894,28.291,25.016,-0.281
2018-04-09,5.142,55.521,0.292,3.958,7.729,null,0.010,36.819,29.390,21.377,-0.318
2018-04-10,5.518,55.865,0.262,3.817,7.699,null,0.000,37.076,30.102,39.472,-0.470
2018-04-11,7.081,55.998,0.256,4.359,7.713,null,0.000,37.175,27.614,47.242,-0.494
2018-04-12,6.232,56.621,0.183,5.856,7.855,null,0.000,37.639,25.502,46.803,-0.774
2018-04-13,5.521,57.598,0.216,5.410,7.969,null,0.000,38.370,25.513,32.023,-0.658
2018-04-14,5.681,58.074,0.275,4.991,7.919,null,0.000,38.727,26.825,32.878,-0.412
2018-04-15,7.347,58.489,0.373,4.950,8.031,null,1.070,39.039,27.741,54.678,-0.043
2018-04-16,7.064,56.305,0.318,5.495,7.852,null,0.010,37.404,26.174,105.773,-0.294
2018-04-17,5.774,55.315,0.186,7.026,7.914,null,0.000,36.666,22.965,58.573,-0.776
2018-04-18,5.174,55.851,0.241,6.194,7.913,null,0.000,37.065,24.657,28.179,-0.581
2018-04-19,5.234,56.166,0.281,5.896,7.927,null,0.000,37.300,26.019,26.163,-0.446
2018-04-20,5.362,56.082,0.243,5.980,7.943,null,0.000,37.238,27.523,25.461,-0.570
2018-04-21,5.200,56.472,0.228,5.006,7.872,null,0.000,37.529,27.890,27.344,-0.613
2018-04-22,5.254,57.584,0.202,4.497,7.947,null,0.580,38.360,28.308,26.370,-0.658
2018-04-23,5.342,57.572,0.241,4.893,8.077,null,0.000,38.351,28.407,25.764,-0.491
2018-04-24,5.351,57.826,0.240,4.626,7.890,null,0.000,38.541,29.009,24.905,-0.456
2018-04-25,6.523,57.026,0.205,5.524,7.886,null,0.000,37.942,28.124,33.190,-0.561
2018-04-26,5.578,56.817,0.201,5.295,7.867,null,0.000,37.786,27.391,23.160,-0.544
2018-04-27,6.918,55.953,0.241,4.656,7.841,null,0.780,37.142,27.171,40.269,-0.351
2018-04-28,6.754,54.896,0.247,5.646,7.823,null,0.300,36.356,26.844,31.932,-0.399
2018-04-29,5.377,55.550,0.238,5.899,7.832,null,0.000,36.841,26.854,24.284,-0.531
2018-04-30,6.212,56.134,0.200,5.032,7.865,null,0.000,37.276,27.410,41.407,-0.722
2018-05-01,7.190,56.736,0.115,4.999,7.879,null,0.000,37.725,25.761,51.639,-1.028
2018-05-02,7.659,57.154,0.068,4.788,7.902,null,0.020,38.037,26.068,64.249,-1.192
2018-05-03,8.124,57.629,0.010,4.816,7.922,null,0.010,38.393,26.166,56.894,-1.345
2018-05-04,6.876,58.305,-0.004,5.593,8.002,null,0.000,38.901,26.357,50.037,-1.317
2018-05-05,7.906,59.864,0.001,6.928,7.944,null,0.000,40.073,28.034,49.779,-1.171
2018-05-06,6.599,59.811,0.152,5.015,7.882,null,0.000,40.033,29.088,29.948,-0.707
2018-05-07,5.411,58.328,0.152,5.034,7.896,null,0.000,38.917,30.039,25.467,-0.706
2018-05-08,6.030,57.868,0.112,4.980,7.918,null,0.040,38.572,28.852,34.696,-0.868
2018-05-09,6.151,58.910,0.058,4.780,7.912,null,0.000,39.355,27.288,38.799,-1.103
2018-05-10,6.767,59.715,0.054,5.076,7.932,null,0.000,39.961,26.101,37.365,-1.145
2018-05-11,6.584,60.569,0.080,5.286,8.017,null,0.000,40.605,25.884,34.038,-1.078
2018-05-12,5.922,59.878,0.111,4.537,7.907,null,0.010,40.083,24.505,29.590,-0.962
2018-05-13,6.360,57.571,0.145,4.040,7.788,null,0.650,38.352,23.654,26.950,-0.766
2018-05-14,6.419,55.583,0.239,5.934,7.788,null,0.160,36.866,26.028,30.652,-0.401
2018-05-15,6.401,55.068,0.349,6.016,7.930,28.226,0.000,36.483,27.959,29.604,-0.199
2018-05-16,5.734,55.417,0.372,5.574,7.924,30.432,0.000,36.742,28.873,28.979,-0.216
2018-05-17,5.726,54.215,0.366,4.377,7.899,33.027,0.600,35.852,27.213,25.955,-0.249
2018-05-18,4.889,53.418,0.319,6.201,7.913,32.005,0.000,35.261,27.811,28.474,-0.397
2018-05-19,5.833,52.268,0.338,4.830,7.859,33.767,1.060,34.413,26.889,35.331,-0.393
2018-05-20,6.187,53.587,0.315,5.061,7.878,35.865,0.830,35.387,25.482,39.562,-0.481
2018-05-21,6.231,49.819,0.290,5.504,7.959,36.069,3.740,32.627,24.637,34.527,-0.553
2018-05-22,4.848,49.162,0.272,6.069,7.963,34.248,0.190,32.139,25.447,32.370,-0.619
2018-05-23,3.837,50.140,0.266,6.190,8.047,36.004,0.000,32.852,27.463,28.863,-0.663
2018-05-24,3.636,48.822,0.306,5.252,8.015,36.606,0.000,31.891,27.962,27.093,-0.517
2018-05-25,4.570,47.871,0.312,4.663,7.955,38.462,0.830,31.201,26.497,30.396,-0.429
2018-05-26,5.635,47.431,0.321,5.502,7.963,38.538,2.830,30.883,24.720,78.061,-0.277
2018-05-27,null,47.875,0.448,5.612,7.962,35.336,0.420,31.203,25.855,203.090,0.218
2018-05-28,3.899,48.282,0.484,5.477,7.987,36.522,0.130,31.498,25.765,87.814,0.218
2018-05-29,3.703,48.136,0.385,5.085,7.962,39.821,0.000,31.392,26.218,37.494,-0.164
2018-05-30,3.865,47.623,0.377,5.249,7.929,40.322,0.260,31.021,27.921,34.824,-0.212
2018-05-31,3.332,47.112,0.337,5.343,7.987,42.160,0.000,30.651,29.465,30.037,-0.377
2018-06-01,2.968,46.008,0.309,4.861,8.035,43.806,0.000,29.852,29.683,25.752,-0.456
2018-06-02,3.303,44.897,0.301,5.188,8.062,44.967,0.000,29.053,30.509,26.155,-0.456
2018-06-03,3.224,44.565,0.304,4.680,8.005,43.753,0.000,28.814,30.519,30.497,-0.478
2018-06-04,4.477,44.939,0.291,5.090,8.002,43.672,0.000,29.083,30.291,39.604,-0.519
2018-06-05,4.060,46.401,0.264,5.390,8.066,42.471,0.000,30.136,30.325,34.086,-0.559
2018-06-06,3.492,47.844,0.253,5.215,8.097,41.981,0.000,31.180,30.619,26.504,-0.570
2018-06-07,2.977,48.470,0.334,4.887,8.040,43.759,0.000,31.634,30.473,23.723,-0.487
2018-06-08,3.057,48.782,0.346,5.029,7.965,44.978,0.030,31.861,30.385,22.650,-0.612
2018-06-09,2.923,49.012,0.291,4.909,7.929,46.543,0.000,32.029,30.824,18.319,-0.777
2018-06-10,2.699,48.627,0.307,4.371,7.901,48.355,0.270,31.748,29.680,14.963,-0.673
2018-06-11,2.893,49.091,0.347,3.910,7.875,47.074,0.060,32.086,28.946,14.834,-0.499
2018-06-12,3.025,49.388,0.391,4.877,7.876,44.661,0.000,32.303,29.757,16.229,-0.384
2018-06-13,3.013,49.574,0.429,4.338,7.857,45.529,0.000,32.438,30.068,16.157,-0.291
2018-06-14,2.874,49.604,0.412,4.263,7.843,44.707,0.000,32.460,30.033,16.277,-0.347
2018-06-15,2.659,49.863,0.432,4.447,7.822,44.294,0.000,32.650,30.924,13.668,-0.259
2018-06-16,2.741,50.164,0.432,4.805,7.844,43.519,0.000,32.870,31.760,16.142,-0.266
2018-06-17,2.608,50.576,0.416,4.937,7.921,43.995,0.000,33.170,31.416,15.462,-0.352
2018-06-18,2.645,50.553,0.374,4.720,7.919,44.903,0.160,33.154,29.951,15.646,-0.470
2018-06-19,2.312,50.247,0.339,5.252,7.888,45.360,0.600,32.930,30.382,12.684,-0.512
2018-06-20,2.456,50.493,0.346,4.661,7.869,41.723,0.000,33.110,31.402,14.506,-0.443
2018-06-21,2.592,51.413,0.363,4.546,7.907,38.634,0.000,33.784,31.386,13.436,-0.397
2018-06-22,2.659,52.040,0.363,4.715,7.861,34.417,0.000,34.245,31.162,14.550,-0.427
2018-06-23,2.721,52.710,0.345,4.124,7.835,31.718,0.000,34.738,31.380,15.989,-0.514
2018-06-24,2.978,52.414,0.354,3.847,7.814,31.799,1.520,34.522,30.947,16.646,-0.495
2018-06-25,2.650,49.492,0.402,4.800,7.811,30.608,0.460,32.379,30.038,16.632,-0.376
2018-06-26,2.199,49.882,0.382,4.794,7.834,29.244,0.030,32.664,31.479,15.057,-0.465
2018-06-27,2.308,50.639,0.369,4.399,7.824,29.134,0.030,33.217,31.949,14.985,-0.491
2018-06-28,2.687,50.002,0.398,3.985,7.812,28.083,3.050,32.755,31.427,17.273,-0.380
2018-06-29,2.418,48.741,0.408,3.766,7.791,26.355,0.570,31.833,31.000,15.573,-0.333
2018-06-30,2.479,49.419,0.415,3.992,7.793,28.524,0.000,32.326,30.282,16.002,-0.291
2018-07-01,2.136,50.577,0.420,4.802,7.791,26.321,0.010,33.172,31.132,14.208,-0.268
2018-07-02,2.381,51.168,0.406,5.212,7.871,26.770,0.000,33.605,32.372,15.222,-0.292
2018-07-03,3.192,51.509,0.367,4.943,7.886,32.191,0.140,33.855,31.824,14.226,-0.347
2018-07-04,3.216,51.796,0.377,5.802,7.881,34.225,0.000,34.066,31.187,13.127,-0.330
2018-07-05,4.820,51.825,0.399,4.030,7.865,38.248,0.030,34.087,30.779,15.841,-0.336
2018-07-06,5.465,51.180,0.363,5.608,7.912,43.055,0.060,33.614,30.618,13.806,-0.461
2018-07-07,6.024,51.429,0.380,5.218,7.954,44.638,0.000,33.797,31.306,14.402,-0.393
2018-07-08,7.628,51.312,0.373,5.000,7.922,45.948,0.000,33.711,31.021,17.511,-0.457
2018-07-09,8.795,50.895,0.368,5.202,7.950,48.763,0.000,33.405,31.256,16.887,-0.470
